1668521506	-88	c8:5b:4f:86:ed:a2
1668521508	-85	c8:5b:4f:86:ed:a2
1668521514	-86	c8:5b:4f:86:ed:a2
1668521516	-89	c8:5b:4f:86:ed:a2
1668521537	-90	c8:5b:4f:86:ed:a2
1668521545	-89	c8:5b:4f:86:ed:a2
1668521547	-87	c8:5b:4f:86:ed:a2
1668521551	-88	c8:5b:4f:86:ed:a2
1668521553	-83	c8:5b:4f:86:ed:a2
1668521555	-89	c8:5b:4f:86:ed:a2
1668521557	-86	c8:5b:4f:86:ed:a2
1668521561	-84	c8:5b:4f:86:ed:a2
1668521563	-85	c8:5b:4f:86:ed:a2
1668521565	-82	c8:5b:4f:86:ed:a2
1668521567	-70	c8:5b:4f:86:ed:a2
1668521569	-77	c8:5b:4f:86:ed:a2
1668521571	-68	c8:5b:4f:86:ed:a2
1668521573	-67	c8:5b:4f:86:ed:a2
1668521584	-78	c8:5b:4f:86:ed:a2
1668521586	-93	c8:5b:4f:86:ed:a2
1668521594	-89	c8:5b:4f:86:ed:a2
1668521596	-89	c8:5b:4f:86:ed:a2
1668521598	-82	c8:5b:4f:86:ed:a2
1668521604	-81	c8:5b:4f:86:ed:a2
1668521608	-91	c8:5b:4f:86:ed:a2
1668521610	-87	c8:5b:4f:86:ed:a2
1668521614	-92	c8:5b:4f:86:ed:a2
1668521618	-86	c8:5b:4f:86:ed:a2
1668521629	-86	c8:5b:4f:86:ed:a2
1668521635	-84	c8:5b:4f:86:ed:a2
1668521641	-87	c8:5b:4f:86:ed:a2
1668521643	-81	c8:5b:4f:86:ed:a2
1668521651	-64	c8:5b:4f:86:ed:a2
1668521661	-74	c8:5b:4f:86:ed:a2
1668521675	-86	c8:5b:4f:86:ed:a2
1668521677	-92	c8:5b:4f:86:ed:a2
1668521679	-73	c8:5b:4f:86:ed:a2
1668521686	-87	c8:5b:4f:86:ed:a2
1668521692	-92	c8:5b:4f:86:ed:a2
1668521698	-77	c8:5b:4f:86:ed:a2
