1662735599	-88	c8:5b:4f:86:ed:a2
1662735606	-78	c8:5b:4f:86:ed:a2
1662735613	-90	c8:5b:4f:86:ed:a2
1662735620	-86	c8:5b:4f:86:ed:a2
1662735627	-86	c8:5b:4f:86:ed:a2
1662735634	-91	c8:5b:4f:86:ed:a2
1662735648	-85	c8:5b:4f:86:ed:a2
1662735655	-87	c8:5b:4f:86:ed:a2
1662735662	-91	c8:5b:4f:86:ed:a2
1662735676	-86	c8:5b:4f:86:ed:a2
1662735684	-83	c8:5b:4f:86:ed:a2
1662735691	-80	c8:5b:4f:86:ed:a2
1662735698	-78	c8:5b:4f:86:ed:a2
1662735705	-90	c8:5b:4f:86:ed:a2
1662735712	-87	c8:5b:4f:86:ed:a2
1662735726	-81	c8:5b:4f:86:ed:a2
1662735733	-77	c8:5b:4f:86:ed:a2
1662735740	-83	c8:5b:4f:86:ed:a2
1662735747	-84	c8:5b:4f:86:ed:a2
1662735754	-87	c8:5b:4f:86:ed:a2
1662735768	-91	c8:5b:4f:86:ed:a2
1662735775	-91	c8:5b:4f:86:ed:a2
1662735789	-88	c8:5b:4f:86:ed:a2
1662735796	-83	c8:5b:4f:86:ed:a2
1662735804	-92	c8:5b:4f:86:ed:a2
1662735811	-89	c8:5b:4f:86:ed:a2
1662735818	-90	c8:5b:4f:86:ed:a2
1662735832	-85	c8:5b:4f:86:ed:a2
1662735839	-91	c8:5b:4f:86:ed:a2
1662735846	-92	c8:5b:4f:86:ed:a2
1662735853	-80	c8:5b:4f:86:ed:a2
1662735860	-88	c8:5b:4f:86:ed:a2
1662735874	-81	c8:5b:4f:86:ed:a2
1662735881	-85	c8:5b:4f:86:ed:a2
1662735888	-93	c8:5b:4f:86:ed:a2
1662735895	-84	c8:5b:4f:86:ed:a2
1662735902	-85	c8:5b:4f:86:ed:a2
1662735909	-90	c8:5b:4f:86:ed:a2
1662735916	-91	c8:5b:4f:86:ed:a2
1662735924	-81	c8:5b:4f:86:ed:a2
1662735931	-91	c8:5b:4f:86:ed:a2
1662735938	-86	c8:5b:4f:86:ed:a2
1662735945	-78	c8:5b:4f:86:ed:a2
1662735952	-84	c8:5b:4f:86:ed:a2
1662735959	-87	c8:5b:4f:86:ed:a2
1662735966	-81	c8:5b:4f:86:ed:a2
1662735973	-85	c8:5b:4f:86:ed:a2
1662735980	-75	c8:5b:4f:86:ed:a2
1662735987	-70	c8:5b:4f:86:ed:a2
1662735994	-77	c8:5b:4f:86:ed:a2
1662736001	-76	c8:5b:4f:86:ed:a2
1662736008	-73	c8:5b:4f:86:ed:a2
1662736015	-76	c8:5b:4f:86:ed:a2
1662736022	-79	c8:5b:4f:86:ed:a2
1662736030	-84	c8:5b:4f:86:ed:a2
1662736037	-85	c8:5b:4f:86:ed:a2
1662736044	-81	c8:5b:4f:86:ed:a2
1662736051	-83	c8:5b:4f:86:ed:a2
1662736058	-74	c8:5b:4f:86:ed:a2
1662736072	-79	c8:5b:4f:86:ed:a2
1662736079	-76	c8:5b:4f:86:ed:a2
1662736086	-82	c8:5b:4f:86:ed:a2
1662736093	-92	c8:5b:4f:86:ed:a2
1662736100	-90	c8:5b:4f:86:ed:a2
