1662736157	-92	c8:5b:4f:86:ed:a2
1662736171	-81	c8:5b:4f:86:ed:a2
1662736179	-81	c8:5b:4f:86:ed:a2
1662736186	-91	c8:5b:4f:86:ed:a2
1662736193	-75	c8:5b:4f:86:ed:a2
1662736200	-73	c8:5b:4f:86:ed:a2
1662736207	-73	c8:5b:4f:86:ed:a2
1662736214	-75	c8:5b:4f:86:ed:a2
1662736221	-77	c8:5b:4f:86:ed:a2
1662736228	-87	c8:5b:4f:86:ed:a2
1662736235	-88	c8:5b:4f:86:ed:a2
1662736242	-79	c8:5b:4f:86:ed:a2
1662736249	-90	c8:5b:4f:86:ed:a2
1662736256	-90	c8:5b:4f:86:ed:a2
1662736263	-91	c8:5b:4f:86:ed:a2
1662736270	-95	c8:5b:4f:86:ed:a2
1662736278	-93	c8:5b:4f:86:ed:a2
1662736285	-92	c8:5b:4f:86:ed:a2
1662736292	-82	c8:5b:4f:86:ed:a2
1662736299	-74	c8:5b:4f:86:ed:a2
1662736306	-80	c8:5b:4f:86:ed:a2
1662736313	-65	c8:5b:4f:86:ed:a2
1662736320	-75	c8:5b:4f:86:ed:a2
1662736327	-81	c8:5b:4f:86:ed:a2
1662736334	-77	c8:5b:4f:86:ed:a2
1662736341	-83	c8:5b:4f:86:ed:a2
1662736348	-59	c8:5b:4f:86:ed:a2
1662736355	-69	c8:5b:4f:86:ed:a2
1662736362	-69	c8:5b:4f:86:ed:a2
1662736369	-78	c8:5b:4f:86:ed:a2
1662736376	-75	c8:5b:4f:86:ed:a2
1662736383	-76	c8:5b:4f:86:ed:a2
1662736391	-84	c8:5b:4f:86:ed:a2
1662736398	-90	c8:5b:4f:86:ed:a2
1662736405	-77	c8:5b:4f:86:ed:a2
1662736412	-78	c8:5b:4f:86:ed:a2
1662736419	-84	c8:5b:4f:86:ed:a2
1662736426	-88	c8:5b:4f:86:ed:a2
1662736433	-87	c8:5b:4f:86:ed:a2
1662736440	-85	c8:5b:4f:86:ed:a2
1662736447	-81	c8:5b:4f:86:ed:a2
1662736454	-79	c8:5b:4f:86:ed:a2
1662736461	-85	c8:5b:4f:86:ed:a2
1662736468	-84	c8:5b:4f:86:ed:a2
1662736475	-77	c8:5b:4f:86:ed:a2
1662736482	-82	c8:5b:4f:86:ed:a2
1662736489	-77	c8:5b:4f:86:ed:a2
1662736496	-76	c8:5b:4f:86:ed:a2
1662736503	-82	c8:5b:4f:86:ed:a2
1662736511	-70	c8:5b:4f:86:ed:a2
1662736518	-68	c8:5b:4f:86:ed:a2
1662736525	-69	c8:5b:4f:86:ed:a2
1662736532	-69	c8:5b:4f:86:ed:a2
