1668520009	-82	c8:5b:4f:86:ed:a2
1668520011	-96	c8:5b:4f:86:ed:a2
1668520013	-90	c8:5b:4f:86:ed:a2
1668520015	-98	c8:5b:4f:86:ed:a2
1668520017	-98	c8:5b:4f:86:ed:a2
1668520019	-95	c8:5b:4f:86:ed:a2
1668520021	-87	c8:5b:4f:86:ed:a2
1668520030	-92	c8:5b:4f:86:ed:a2
1668520032	-87	c8:5b:4f:86:ed:a2
1668520036	-95	c8:5b:4f:86:ed:a2
1668520038	-94	c8:5b:4f:86:ed:a2
1668520044	-91	c8:5b:4f:86:ed:a2
1668520052	-80	c8:5b:4f:86:ed:a2
1668520058	-84	c8:5b:4f:86:ed:a2
1668520060	-75	c8:5b:4f:86:ed:a2
1668520065	-86	c8:5b:4f:86:ed:a2
1668520069	-82	c8:5b:4f:86:ed:a2
1668520071	-95	c8:5b:4f:86:ed:a2
1668520073	-93	c8:5b:4f:86:ed:a2
1668520075	-90	c8:5b:4f:86:ed:a2
1668520077	-94	c8:5b:4f:86:ed:a2
1668520079	-89	c8:5b:4f:86:ed:a2
1668520081	-81	c8:5b:4f:86:ed:a2
1668520085	-79	c8:5b:4f:86:ed:a2
1668520093	-91	c8:5b:4f:86:ed:a2
1668520095	-92	c8:5b:4f:86:ed:a2
1668520099	-84	c8:5b:4f:86:ed:a2
1668520105	-93	c8:5b:4f:86:ed:a2
1668520116	-93	c8:5b:4f:86:ed:a2
1668520118	-85	c8:5b:4f:86:ed:a2
1668520120	-77	c8:5b:4f:86:ed:a2
1668520122	-81	c8:5b:4f:86:ed:a2
1668520126	-77	c8:5b:4f:86:ed:a2
1668520128	-74	c8:5b:4f:86:ed:a2
1668520134	-63	c8:5b:4f:86:ed:a2
1668520136	-74	c8:5b:4f:86:ed:a2
1668520140	-75	c8:5b:4f:86:ed:a2
1668520143	-82	c8:5b:4f:86:ed:a2
1668520145	-94	c8:5b:4f:86:ed:a2
1668520191	-84	c8:5b:4f:86:ed:a2
1668520195	-96	c8:5b:4f:86:ed:a2
1668520197	-90	c8:5b:4f:86:ed:a2
1668520201	-80	c8:5b:4f:86:ed:a2
1668520207	-85	c8:5b:4f:86:ed:a2
1668520209	-92	c8:5b:4f:86:ed:a2
1668520211	-83	c8:5b:4f:86:ed:a2
1668520218	-88	c8:5b:4f:86:ed:a2
1668520220	-90	c8:5b:4f:86:ed:a2
1668520222	-95	c8:5b:4f:86:ed:a2
1668520277	-89	c8:5b:4f:86:ed:a2
1668520280	-81	c8:5b:4f:86:ed:a2
1668520282	-86	c8:5b:4f:86:ed:a2
1668520284	-81	c8:5b:4f:86:ed:a2
1668520286	-88	c8:5b:4f:86:ed:a2
1668520294	-88	c8:5b:4f:86:ed:a2
1668520296	-86	c8:5b:4f:86:ed:a2
1668520298	-96	c8:5b:4f:86:ed:a2
1668520302	-81	c8:5b:4f:86:ed:a2
1668520308	-82	c8:5b:4f:86:ed:a2
1668520310	-75	c8:5b:4f:86:ed:a2
1668520312	-76	c8:5b:4f:86:ed:a2
1668520314	-86	c8:5b:4f:86:ed:a2
1668520316	-75	c8:5b:4f:86:ed:a2
1668520319	-71	c8:5b:4f:86:ed:a2
1668520323	-92	c8:5b:4f:86:ed:a2
1668520325	-90	c8:5b:4f:86:ed:a2
1668520327	-84	c8:5b:4f:86:ed:a2
1668520335	-95	c8:5b:4f:86:ed:a2
1668520343	-89	c8:5b:4f:86:ed:a2
1668520347	-95	c8:5b:4f:86:ed:a2
1668520349	-90	c8:5b:4f:86:ed:a2
1668520356	-80	c8:5b:4f:86:ed:a2
1668520358	-83	c8:5b:4f:86:ed:a2
1668520362	-84	c8:5b:4f:86:ed:a2
1668520364	-92	c8:5b:4f:86:ed:a2
1668520368	-84	c8:5b:4f:86:ed:a2
1668520370	-83	c8:5b:4f:86:ed:a2
