1662735014	-97	c8:5b:4f:86:ed:a2
1662735021	-95	c8:5b:4f:86:ed:a2
1662735028	-91	c8:5b:4f:86:ed:a2
1662735035	-90	c8:5b:4f:86:ed:a2
1662735042	-81	c8:5b:4f:86:ed:a2
1662735049	-91	c8:5b:4f:86:ed:a2
1662735056	-95	c8:5b:4f:86:ed:a2
1662735078	-76	c8:5b:4f:86:ed:a2
1662735085	-69	c8:5b:4f:86:ed:a2
1662735092	-69	c8:5b:4f:86:ed:a2
1662735099	-78	c8:5b:4f:86:ed:a2
1662735107	-89	c8:5b:4f:86:ed:a2
1662735114	-83	c8:5b:4f:86:ed:a2
1662735121	-86	c8:5b:4f:86:ed:a2
1662735130	-87	c8:5b:4f:86:ed:a2
1662735137	-89	c8:5b:4f:86:ed:a2
1662735144	-88	c8:5b:4f:86:ed:a2
1662735151	-93	c8:5b:4f:86:ed:a2
1662735158	-90	c8:5b:4f:86:ed:a2
1662735166	-94	c8:5b:4f:86:ed:a2
1662735201	-96	c8:5b:4f:86:ed:a2
1662735223	-95	c8:5b:4f:86:ed:a2
1662735237	-94	c8:5b:4f:86:ed:a2
1662735244	-85	c8:5b:4f:86:ed:a2
1662735251	-88	c8:5b:4f:86:ed:a2
1662735258	-91	c8:5b:4f:86:ed:a2
1662735265	-91	c8:5b:4f:86:ed:a2
1662735272	-92	c8:5b:4f:86:ed:a2
1662735286	-82	c8:5b:4f:86:ed:a2
1662735293	-89	c8:5b:4f:86:ed:a2
1662735300	-84	c8:5b:4f:86:ed:a2
1662735307	-78	c8:5b:4f:86:ed:a2
1662735314	-80	c8:5b:4f:86:ed:a2
1662735321	-78	c8:5b:4f:86:ed:a2
1662735328	-83	c8:5b:4f:86:ed:a2
1662735343	-89	c8:5b:4f:86:ed:a2
1662735350	-91	c8:5b:4f:86:ed:a2
1662735371	-65	c8:5b:4f:86:ed:a2
1662735385	-88	c8:5b:4f:86:ed:a2
1662735392	-90	c8:5b:4f:86:ed:a2
1662735399	-91	c8:5b:4f:86:ed:a2
1662735406	-91	c8:5b:4f:86:ed:a2
1662735413	-90	c8:5b:4f:86:ed:a2
1662735420	-95	c8:5b:4f:86:ed:a2
1662735434	-97	c8:5b:4f:86:ed:a2
1662735441	-96	c8:5b:4f:86:ed:a2
1662735456	-87	c8:5b:4f:86:ed:a2
1662735484	-90	c8:5b:4f:86:ed:a2
1662735491	-90	c8:5b:4f:86:ed:a2
1662735498	-74	c8:5b:4f:86:ed:a2
1662735505	-93	c8:5b:4f:86:ed:a2
1662735512	-90	c8:5b:4f:86:ed:a2
1662735521	-83	c8:5b:4f:86:ed:a2
1662735527	-77	c8:5b:4f:86:ed:a2
1662735541	-90	c8:5b:4f:86:ed:a2
1662735548	-93	c8:5b:4f:86:ed:a2
