1662735596	-74	c8:5b:4f:86:ed:a2
1662735603	-69	c8:5b:4f:86:ed:a2
1662735611	-80	c8:5b:4f:86:ed:a2
1662735625	-74	c8:5b:4f:86:ed:a2
1662735632	-72	c8:5b:4f:86:ed:a2
1662735639	-76	c8:5b:4f:86:ed:a2
1662735646	-71	c8:5b:4f:86:ed:a2
1662735653	-74	c8:5b:4f:86:ed:a2
1662735660	-80	c8:5b:4f:86:ed:a2
1662735667	-77	c8:5b:4f:86:ed:a2
1662735681	-72	c8:5b:4f:86:ed:a2
1662735688	-77	c8:5b:4f:86:ed:a2
1662735695	-84	c8:5b:4f:86:ed:a2
1662735702	-76	c8:5b:4f:86:ed:a2
1662735710	-81	c8:5b:4f:86:ed:a2
1662735717	-84	c8:5b:4f:86:ed:a2
1662735724	-86	c8:5b:4f:86:ed:a2
1662735731	-84	c8:5b:4f:86:ed:a2
1662735738	-72	c8:5b:4f:86:ed:a2
1662735745	-79	c8:5b:4f:86:ed:a2
1662735752	-69	c8:5b:4f:86:ed:a2
1662735759	-85	c8:5b:4f:86:ed:a2
1662735773	-95	c8:5b:4f:86:ed:a2
1662735780	-95	c8:5b:4f:86:ed:a2
1662735787	-96	c8:5b:4f:86:ed:a2
1662735801	-92	c8:5b:4f:86:ed:a2
1662735808	-89	c8:5b:4f:86:ed:a2
1662735815	-87	c8:5b:4f:86:ed:a2
1662735829	-91	c8:5b:4f:86:ed:a2
1662735843	-93	c8:5b:4f:86:ed:a2
1662735850	-81	c8:5b:4f:86:ed:a2
1662735857	-96	c8:5b:4f:86:ed:a2
1662735864	-84	c8:5b:4f:86:ed:a2
1662735871	-90	c8:5b:4f:86:ed:a2
1662735878	-84	c8:5b:4f:86:ed:a2
1662735893	-94	c8:5b:4f:86:ed:a2
1662735900	-86	c8:5b:4f:86:ed:a2
1662735907	-90	c8:5b:4f:86:ed:a2
1662735914	-80	c8:5b:4f:86:ed:a2
1662735921	-84	c8:5b:4f:86:ed:a2
1662735928	-81	c8:5b:4f:86:ed:a2
1662735935	-93	c8:5b:4f:86:ed:a2
1662735942	-86	c8:5b:4f:86:ed:a2
1662735949	-87	c8:5b:4f:86:ed:a2
1662735963	-92	c8:5b:4f:86:ed:a2
1662735992	-82	c8:5b:4f:86:ed:a2
1662735999	-92	c8:5b:4f:86:ed:a2
1662736006	-93	c8:5b:4f:86:ed:a2
1662736013	-85	c8:5b:4f:86:ed:a2
1662736020	-99	c8:5b:4f:86:ed:a2
1662736027	-87	c8:5b:4f:86:ed:a2
1662736034	-90	c8:5b:4f:86:ed:a2
1662736041	-80	c8:5b:4f:86:ed:a2
1662736048	-76	c8:5b:4f:86:ed:a2
1662736055	-71	c8:5b:4f:86:ed:a2
1662736062	-73	c8:5b:4f:86:ed:a2
1662736069	-70	c8:5b:4f:86:ed:a2
1662736076	-81	c8:5b:4f:86:ed:a2
1662736083	-80	c8:5b:4f:86:ed:a2
1662736090	-76	c8:5b:4f:86:ed:a2
1662736097	-82	c8:5b:4f:86:ed:a2
1662736105	-73	c8:5b:4f:86:ed:a2
